  bt7_documentClass  ,  bt7_documentSubClass  ,  bt7_documentSNType  ,Site,  UID_value 
Manufacturing,Specification,Design drawing,Kimpo Productive Database,cUXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,cYZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,ccbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,cgdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,coXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,csbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,cwdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,c0fVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,c8RVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,sAbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,sEfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,sMRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,sQTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,QEXVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,QMTVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,QQXVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,QUZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,QYbVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,goRVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,gsdVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,g0RVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,g4TVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,g8dVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,wERVo$w71cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,xRTVo$w71cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,xVXVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,xxVVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,x1ZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,x9TVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,BCXVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,BGZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,BKbVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,BOdVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,B_fVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,RGTVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,RKVVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,ScTVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,SgXVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,SkZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,SobVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,SsdVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,SwfVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,S4RVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,S8TVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,iAVVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,iEXVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,iIZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,yJVVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,yNZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,y1VVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,y5ZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,y9bVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,i3VVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,i7ZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,i$bVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,yDdVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,yHfVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,yPRVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,DQRVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,DUVVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,DYXVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,DcZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0VRVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0ZVVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0dXVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0hZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0lbVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0pdVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0tfVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,01RVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,05TVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,09VVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UCdVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UKRVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UOTVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,USVVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UWXVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UaZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UebVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UidVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UmfVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,ELXVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,EPbVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0DRVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0HVVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0LXVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0PZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0TbVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0jRVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0nVVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0rXVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0vZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0zbVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,07VVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,0$ZVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,FAbVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,FIVVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,FQRVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,lUVVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,lYZVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,lgTVo$w71cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,VRZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,GwZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,G0dVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,G4fVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,WARVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,m_VVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,2CZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,2GbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,2KdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,2OfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,2WRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,2aTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,2eVVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,WLRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,WPVVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,WTXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,WXZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,WbbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,WfdVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,WnXVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,WrbVo$w71cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,WvdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,mvdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,m3RVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,HodVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,HwRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,nUXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,nYbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,HlfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,HtTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,HxVVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,H1XVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,XBdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,XJRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,XNTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3CXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3GbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3KdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3OfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3WRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3aTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3eVVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3iXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3mZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3qbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3udVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3yfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,36RVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,3_TVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,YLfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,YTTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,YXVVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,YbXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,YfZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,YjbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,YndVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,YrfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,YzRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,oTbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,JadVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,JiRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,JmTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,JqVVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,JufVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,J2TVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,J6VVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZefVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZmTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZqVVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZuXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZyZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,Z6TVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,Z_XVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pCZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pGbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pKdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pSXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pWbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,padVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pefVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pmRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,5SXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,5WbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,5adVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,JLfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,JTTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,JXVVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,JbXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,J$ZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZDdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZHfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZPRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZTTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZXdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZfRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,ZjTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pDTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pHXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pLZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pTTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pXXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pbZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pfbVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pjdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pnfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pvZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,pzdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,p3fVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,p$ZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,5DdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,5HfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,5PZVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,5TdVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,5XfVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,aGTVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,aKXVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,aSRVo$w71cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,qSfVo$w71cuxKD
